gene,module
HMG20A,"Diabetes Mellitus, Non-Insulin-Dependent"
HMGA1,"Diabetes Mellitus, Non-Insulin-Dependent"
HMGA1,Hyperglycemia
HMGA1,Insulin Resistance
HMGA1,leiomyosarcoma
HMGA1,Schizophrenia
HMGA1,Uterine Neoplasms
HMGA1,Uterine Cancer
HMGA1,"Leiomyosarcoma, Epithelioid"
HMGA1,"Leiomyosarcoma, Myxoid"
HMGA1,Metabolic Syndrome X
HMGA1,Insulin Sensitivity
HMGA1,"Hyperglycemia, Postprandial"
HMGA2,Birth Weight
HMGA2,Malignant Neoplasms
HMGA2,Neoplasm Invasiveness
HMGA2,Neoplasms
HMGA2,Uterine Fibroids
HMGA2,Benign Neoplasm
HMGA2,Russell-Silver syndrome
HMGA2,"Liposarcoma, Dedifferentiated"
HMGA2,Radiolabeled somatostatin analog study
HMGA2,"MENTAL RETARDATION, X-LINKED, SNYDER-ROBINSON TYPE"
HMGA2,Myolipoma
HMGA2,"Liposarcoma, well differentiated"
HMGA2,Salivary Gland Pleomorphic Adenoma
HMGA2,12q14 microdeletion syndrome
HMGB1,"Alcoholic Intoxication, Chronic"
HMGB1,"Cholestasis, Extrahepatic"
HMGB1,Drug toxicity
HMGB1,Fever
HMGB1,"Hepatitis, Toxic"
HMGB1,Hyperalgesia
HMGB1,Inflammation
HMGB1,Multiple Organ Failure
HMGB1,Myocardial Infarction
HMGB1,Myocardial Reperfusion Injury
HMGB1,Necrosis
HMGB1,Neuralgia
HMGB1,Pulmonary Fibrosis
HMGB1,Pyemia
HMGB1,Septicemia
HMGB1,"Neuralgia, Supraorbital"
HMGB1,Adverse reaction to drug
HMGB1,"Neuralgia, Vidian"
HMGB1,Myocardial Ischemia
HMGB1,"Neuralgia, Atypical"
HMGB1,"Neuralgia, Stump"
HMGB1,Sepsis
HMGB1,Systemic Vasculitis
HMGB1,Squamous cell carcinoma of esophagus
HMGB1,Leukostasis
HMGB1,"Neuralgia, Perineal"
HMGB1,"Neuralgia, Iliohypogastric Nerve"
HMGB1,Allodynia
HMGB1,"Hyperalgesia, Primary"
HMGB1,"Hyperalgesia, Secondary"
HMGB1,Tactile Allodynia
HMGB1,"Hyperalgesia, Thermal"
HMGB1,"Neuralgia, Ilioinguinal"
HMGB1,Nerve Pain
HMGB1,Paroxysmal Nerve Pain
HMGB1,Drug-Induced Liver Disease
HMGB1,"Hepatitis, Drug-Induced"
HMGB1,Severe Sepsis
HMGB1,"Neuropathy, Painful"
HMGB1,Mechanical Allodynia
HMGB1,Drug-Induced Acute Liver Injury
HMGB1,Chemical and Drug Induced Liver Injury
HMGB1,Chemically-Induced Liver Toxicity
HMGB1,"Alveolitis, Fibrosing"
HMGB2,Obesity
HMGB2,Prostatic Neoplasms
HMGB2,Adenocarcinoma of lung (disorder)
HMGB2,Malignant neoplasm of prostate
HMGB2,Liver carcinoma
HMGB3,Malignant neoplasm of urinary bladder
HMGB3,Bladder Neoplasm
HMGB3,Intellectual Disability
HMGB3,"MICROPHTHALMIA, SYNDROMIC 13"
HMGCL,HMG CoA lyase deficiency
HMGCL,Hydroxymethylglutaric aciduria
HMGCL,Intellectual Disability
HMGCR,Autoimmune Diseases
HMGCR,Common Bile Duct Calculi
HMGCR,Hypercholesterolemia
HMGCR,"Hypercholesterolemia, Familial"
HMGCR,"Kidney Failure, Chronic"
HMGCR,"Liver Cirrhosis, Experimental"
HMGCR,Myopathy
HMGCR,Q Fever
HMGCR,Biliary calculi
HMGCR,Deficiency of mevalonate kinase
HMGCR,Hyperimmunoglobulinemia D
HMGCR,Acute Q fever
HMGCR,Hyperlipoproteinemia Type IIa
HMGCR,Chronic Q Fever
HMGCR,Hyperlipoproteinemia Type IIb
HMGCR,Mevalonic Aciduria
HMGCR,Liver carcinoma
HMGCR,Coxiella burnetii Infection
HMGCS2,Malignant tumor of colon
HMGCS2,Colonic Neoplasms
HMGCS2,Mouth Neoplasms
HMGCS2,Neoplasm Invasiveness
HMGCS2,Myocardial Ischemia
HMGCS2,Malignant neoplasm of mouth
HMGCS2,3-Hydroxy-3-Methylglutaryl-CoA Synthase 2 Deficiency
HMGN1,Neoplastic Cell Transformation
HMGN5,Malignant neoplasm of urinary bladder
HMGN5,Bladder Neoplasm
HMGN5,Glioma
HMGN5,Prostatic Neoplasms
HMGN5,mixed gliomas
HMGN5,Squamous cell carcinoma of esophagus
HMGN5,Malignant neoplasm of prostate
HMGN5,Malignant Glioma
HMGXB4,Bipolar Disorder
HMGXB4,MAJOR AFFECTIVE DISORDER 2
HMMR,Malignant neoplasm of breast
HMMR,"Myeloid Leukemia, Chronic"
HMMR,Polycystic Ovary Syndrome
HMMR,Breast Carcinoma
HMMR,Sclerocystic Ovaries
HMMR,"Mammary Neoplasms, Human"
HMMR,Mammary Neoplasms
HMMR,Liver carcinoma
HMMR,"Mammary Carcinoma, Human"
HMOX1,Alloxan Diabetes
HMOX1,Alzheimer's Disease
HMOX1,Amyloidosis
HMOX1,"Anemia, Hemolytic"
HMOX1,"Anemia, Hemolytic, Acquired"
HMOX1,"Anemia, Microangiopathic"
HMOX1,Asthma
HMOX1,Blood Coagulation Disorders
HMOX1,Malignant neoplasm of breast
HMOX1,Carotid Artery Diseases
HMOX1,Colitis
HMOX1,Coronary Arteriosclerosis
HMOX1,Presenile dementia
HMOX1,Contact Dermatitis
HMOX1,"Diabetes Mellitus, Experimental"
HMOX1,"Diabetes Mellitus, Non-Insulin-Dependent"
HMOX1,Diabetic Angiopathies
HMOX1,Iron Metabolism Disorders
HMOX1,Drug toxicity
HMOX1,Fibrosis
HMOX1,Growth Disorders
HMOX1,Cardiomegaly
HMOX1,Heart failure
HMOX1,Congestive heart failure
HMOX1,Hemolysis (disorder)
HMOX1,Hepatitis
HMOX1,"Hepatitis, Toxic"
HMOX1,Hepatorenal Syndrome
HMOX1,Hyperinsulinism
HMOX1,Hyperplasia
HMOX1,Hypertensive disease
HMOX1,Inflammation
HMOX1,Insulin Resistance
HMOX1,Ischemia
HMOX1,"Kidney Failure, Acute"
HMOX1,"Kidney Failure, Chronic"
HMOX1,Learning Disorders
HMOX1,Left-Sided Heart Failure
HMOX1,"Leishmaniasis, Visceral"
HMOX1,"Liver Cirrhosis, Experimental"
HMOX1,Liver diseases
HMOX1,Liver neoplasms
HMOX1,Chronic Obstructive Airway Disease
HMOX1,Lung Neoplasms
HMOX1,Malignant neoplasm of stomach
HMOX1,"Mammary Neoplasms, Experimental"
HMOX1,"Microangiopathy, Diabetic"
HMOX1,Neoplasm Invasiveness
HMOX1,Obesity
HMOX1,Pancreatic Diseases
HMOX1,Parkinson Disease
HMOX1,Pneumonia
HMOX1,Lobar Pneumonia
HMOX1,Pre-Eclampsia
HMOX1,Prostatic Neoplasms
HMOX1,Pulmonary Emphysema
HMOX1,Pulmonary Fibrosis
HMOX1,Reperfusion Injury
HMOX1,Retinal Diseases
HMOX1,Schizophrenia
HMOX1,Status Epilepticus
HMOX1,Stomach Neoplasms
HMOX1,Streptozotocin Diabetes
HMOX1,Thrombosis
HMOX1,Adverse reaction to drug
HMOX1,Liver Dysfunction
HMOX1,Thrombus
HMOX1,Myocardial Ischemia
HMOX1,Gastroparesis
HMOX1,Adrenoleukodystrophy
HMOX1,Contact hypersensitivity
HMOX1,"Mastocytosis, Systemic"
HMOX1,Microangiopathic hemolytic anemia
HMOX1,Centriacinar Emphysema
HMOX1,"Heart Failure, Right-Sided"
HMOX1,Intravascular hemolysis
HMOX1,Malignant neoplasm of lung
HMOX1,Panacinar Emphysema
HMOX1,"Degenerative Diseases, Central Nervous System"
HMOX1,Petit mal status
HMOX1,Indolent Systemic Mastocytosis
HMOX1,Lung Injury
HMOX1,Familial Alzheimer Disease (FAD)
HMOX1,Grand Mal Status Epilepticus
HMOX1,Extravascular Hemolysis
HMOX1,Malignant neoplasm of liver
HMOX1,Malignant neoplasm of prostate
HMOX1,Complex Partial Status Epilepticus
HMOX1,"Alzheimer Disease, Late Onset"
HMOX1,Neurodegenerative Disorders
HMOX1,Acute Confusional Senile Dementia
HMOX1,Carotid Atherosclerosis
HMOX1,External Carotid Artery Diseases
HMOX1,Breast Carcinoma
HMOX1,"Alzheimer's Disease, Focal Onset"
HMOX1,"Alzheimer Disease, Early Onset"
HMOX1,Internal Carotid Artery Diseases
HMOX1,"Arterial Diseases, Common Carotid"
HMOX1,Adult Learning Disorders
HMOX1,Learning Disturbance
HMOX1,Learning Disabilities
HMOX1,"Status Epilepticus, Subclinical"
HMOX1,Non-Convulsive Status Epilepticus
HMOX1,Simple Partial Status Epilepticus
HMOX1,"Degenerative Diseases, Spinal Cord"
HMOX1,Drug-Induced Liver Disease
HMOX1,Experimental Lung Inflammation
HMOX1,Insulin Sensitivity
HMOX1,Aggressive Systemic Mastocytosis
HMOX1,"Mammary Neoplasms, Human"
HMOX1,Endogenous Hyperinsulinism
HMOX1,Exogenous Hyperinsulinism
HMOX1,Compensatory Hyperinsulinemia
HMOX1,"Hepatitis, Drug-Induced"
HMOX1,Developmental Academic Disorder
HMOX1,Cardiac Hypertrophy
HMOX1,Mammary Neoplasms
HMOX1,Adrenomyeloneuropathy
HMOX1,Chronic Airflow Obstruction
HMOX1,Acute Kidney Insufficiency
HMOX1,Cirrhosis
HMOX1,Hereditary Diffuse Gastric Cancer
HMOX1,Heme Oxygenase 1 Deficiency
HMOX1,SPINOCEREBELLAR ATAXIA 17
HMOX1,Coronary Artery Disease
HMOX1,Myocardial Failure
HMOX1,Heart Decompensation
HMOX1,Chronic Lung Injury
HMOX1,Focal Emphysema
HMOX1,Acute kidney injury
HMOX1,Cerebral Hemorrhage
HMOX1,Drug-Induced Acute Liver Injury
HMOX1,Pneumonitis
HMOX1,Chemical and Drug Induced Liver Injury
HMOX1,Chemically-Induced Liver Toxicity
HMOX1,"Mammary Carcinoma, Human"
HMOX1,"Alveolitis, Fibrosing"
HMOX2,Cerebral Hemorrhage
HMX1,Microphthalmos
HMX1,Congenital small ears
HMX1,Craniofacial Abnormalities
HMX1,Oculoauricular Syndrome
HNF1A,Renal Cell Carcinoma
HNF1A,Coronary heart disease
HNF1A,"Diabetes Mellitus, Insulin-Dependent"
HNF1A,"Diabetes Mellitus, Non-Insulin-Dependent"
HNF1A,Diabetic Nephropathy
HNF1A,Hyperglycemia
HNF1A,Hypoglycemia
HNF1A,"Diabetes, Autoimmune"
HNF1A,Hepatocellular Adenoma
HNF1A,Fasting Hypoglycemia
HNF1A,Reactive hypoglycemia
HNF1A,Conventional (Clear Cell) Renal Cell Carcinoma
HNF1A,Maturity onset diabetes mellitus in young
HNF1A,Brittle diabetes
HNF1A,Chromophobe Renal Cell Carcinoma
HNF1A,Sarcomatoid Renal Cell Carcinoma
HNF1A,Collecting Duct Carcinoma of the Kidney
HNF1A,Papillary Renal Cell Carcinoma
HNF1A,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3 (disorder)"
HNF1A,"Hepatic Adenomas, Familial"
HNF1A,"Hyperglycemia, Postprandial"
HNF1A,Liver carcinoma
HNF1A,"DIABETES MELLITUS, INSULIN-DEPENDENT, 20 (disorder)"
HNF1A,"Diabetes Mellitus, Ketosis-Prone"
HNF1A,Monogenic diabetes
HNF1A,Hyperinsulinism due to HNF1A deficiency
HNF1A,Clear cell papillary renal cell carcinoma
HNF1A,"Diabetes Mellitus, Sudden-Onset"
HNF1B,Renal Cell Carcinoma
HNF1B,Cholestasis
HNF1B,"Diabetes Mellitus, Non-Insulin-Dependent"
HNF1B,Prostatic Neoplasms
HNF1B,Neonatal diabetes mellitus
HNF1B,Conventional (Clear Cell) Renal Cell Carcinoma
HNF1B,Maturity onset diabetes mellitus in young
HNF1B,Malignant neoplasm of prostate
HNF1B,Renal cysts and diabetes syndrome
HNF1B,Chromophobe Renal Cell Carcinoma
HNF1B,Sarcomatoid Renal Cell Carcinoma
HNF1B,Collecting Duct Carcinoma of the Kidney
HNF1B,Papillary Renal Cell Carcinoma
HNF1B,Unilateral Multicystic Dysplastic Kidney
HNF1B,Bilateral Multicystic Dysplastic Kidneys
HNF1B,"DIABETES MELLITUS, PERMANENT NEONATAL"
HNF1B,"Hypomagnesemia 2, renal"
HNF1B,"MULTICYSTIC RENAL DYSPLASIA, BILATERAL"
HNF1B,"Prostate cancer, familial"
HNF1B,CHROMOSOME 17q12 DELETION SYNDROME
HNF1B,Monogenic diabetes
HNF1B,Abnormal renal morphology
HNF4A,Ulcerative Colitis
HNF4A,"Diabetes Mellitus, Non-Insulin-Dependent"
HNF4A,Maturity onset diabetes mellitus in young
HNF4A,Renal cysts and diabetes syndrome
HNF4A,"Maturity-Onset Diabetes of the Young, Type 1"
HNF4A,Monogenic diabetes
HNF4A,FANCONI RENOTUBULAR SYNDROME 4 WITH MATURITY-ONSET DIABETES OF THE YOUNG
HNF4A,Hyperinsulinism due to HNF4A deficiency
HNMT,"Alcoholic Intoxication, Chronic"
HNMT,Asthma
HNMT,Drug Allergy
HNMT,Rhinitis
HNMT,Urticaria
HNMT,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 51"
HNRNPA1,Amyotrophic Lateral Sclerosis
HNRNPA1,Carcinoma
HNRNPA1,Animal Mammary Neoplasms
HNRNPA1,"Mammary Neoplasms, Experimental"
HNRNPA1,Adenocarcinoma of lung (disorder)
HNRNPA1,Anaplastic carcinoma
HNRNPA1,"Carcinoma, Spindle-Cell"
HNRNPA1,Undifferentiated carcinoma
HNRNPA1,Carcinomatosis
HNRNPA1,"Mammary Carcinoma, Animal"
HNRNPA1,INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
HNRNPA1,AMYOTROPHIC LATERAL SCLEROSIS 20
HNRNPA1,INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 3
HNRNPA2B1,Amyotrophic Lateral Sclerosis
HNRNPA2B1,Adult T-Cell Lymphoma/Leukemia
HNRNPA2B1,INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE AND FRONTOTEMPORAL DEMENTIA
HNRNPA2B1,INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 2
HNRNPA3,Schizophrenia
HNRNPA3P1,Schizophrenia
HNRNPAB,"Mammary Neoplasms, Experimental"
HNRNPDL,"Muscular Dystrophies, Limb-Girdle"
HNRNPDL,"LIMB-GIRDLE MUSCULAR DYSTROPHY, TYPE 1G (disorder)"
HNRNPH1,Prostatic Neoplasms
HNRNPH1,Malignant neoplasm of prostate
HNRNPH1,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
HNRNPH2,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, BAIN TYPE"
HNRNPK,Malignant neoplasm of breast
HNRNPK,Polydactyly
HNRNPK,Breast Carcinoma
HNRNPK,"Mammary Neoplasms, Human"
HNRNPK,Mammary Neoplasms
HNRNPK,Intellectual Disability
HNRNPK,AU-KLINE SYNDROME
HNRNPK,"Mammary Carcinoma, Human"
HNRNPL,Malignant neoplasm of breast
HNRNPL,Malignant neoplasm of stomach
HNRNPL,Stomach Neoplasms
HNRNPL,Disease Exacerbation
HNRNPL,Breast Carcinoma
HNRNPL,"Mammary Neoplasms, Human"
HNRNPL,Mammary Neoplasms
HNRNPL,Hereditary Diffuse Gastric Cancer
HNRNPL,"Mammary Carcinoma, Human"
HNRNPR,Malignant neoplasm of breast
HNRNPR,Seizures
HNRNPR,Global developmental delay
HNRNPR,Breast Carcinoma
HNRNPR,"Mammary Neoplasms, Human"
HNRNPR,Mammary Neoplasms
HNRNPR,Postnatal microcephaly
HNRNPR,Intellectual Disability
HNRNPR,Short digit
HNRNPR,"MENTAL RETARDATION, AUTOSOMAL DOMINANT 40"
HNRNPR,"Mammary Carcinoma, Human"
HNRNPU,Epilepsy
HNRNPU,"Epilepsy, Cryptogenic"
HNRNPU,Aura
HNRNPU,Epileptic encephalopathy
HNRNPU,Awakening Epilepsy
HNRNPU,Neurodevelopmental Disorders
HNRNPU,Intellectual Disability
HNRNPU,1q44 microdeletion syndrome
HNRNPU,"EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 54"
HOGA1,Cholestasis
HOGA1,Hyperoxaluria
HOGA1,Primary Hyperoxaluria
HOGA1,Primary hyperoxaluria type III
HOMER1,Cocaine Abuse
HOMER1,Mental Depression
HOMER1,Depressive disorder
HOMER1,Drug toxicity
HOMER1,"Dyskinesia, Drug-Induced"
HOMER1,Hallucinations
HOMER1,"Hallucinations, Organic"
HOMER1,Schizophrenia
HOMER1,Unipolar Depression
HOMER1,Adverse reaction to drug
HOMER1,"Hallucinations, Elementary"
HOMER1,"Hallucinations, Auditory"
HOMER1,"Hallucinations, Visual"
HOMER1,"Hallucinations, Olfactory"
HOMER1,"Hallucinations, Gustatory"
HOMER1,"Hallucinations, Tactile"
HOMER1,"Hallucinations, Hypnagogic"
HOMER1,"Hallucinations, Somatic"
HOMER1,"Hallucinations, Mood Congruent"
HOMER1,"Hallucinations, Mood Incongruent"
HOMER1,"Hallucinations, Sensory"
HOMER1,Cocaine-Related Disorders
HOMER1,Verbal auditory hallucinations
HOMER1,"Hallucinations, Visual, Unformed"
HOMER1,"Hallucinations, Visual, Formed"
HOMER1,"Hallucinations, Hypnapompic"
HOMER1,"Hallucinations, Dissociative"
HOMER1,"Hallucinations, Kinesthetic"
HOMER1,"Hallucinations, Formed, of People"
HOMER1,"Hallucinations, Reflex"
HOMER1,Cocaine Dependence
HOMER1,"Dyskinesia, Medication-Induced"
HOMER1,Hallucination of Body Sensation
HOMER1,"Hallucinations, Internal Body Sensation"
HOMER1,Major Depressive Disorder
HOMER2,Cocaine Abuse
HOMER2,Schizophrenia
HOMER2,Cocaine-Related Disorders
HOMER2,Cocaine Dependence
HOMER2,Nonsyndromic Deafness
HOMER2,"DEAFNESS, AUTOSOMAL DOMINANT 68"
HOMER3,Adenoid Cystic Carcinoma
HOMER3,Salivary Gland Neoplasms
HOMER3,Malignant neoplasm of salivary gland
HOOK1,Malignant neoplasm of breast
HOOK3,Malignant neoplasm of breast
HOOK3,Polycystic Ovary Syndrome
HOOK3,Sclerocystic Ovaries
HOPX,"Liver Cirrhosis, Experimental"
HOTAIR,Uterine Cervical Neoplasm
HOTAIR,Malignant neoplasm of stomach
HOTAIR,"Neoplasm Recurrence, Local"
HOTAIR,Stomach Neoplasms
HOTAIR,Hereditary Diffuse Gastric Cancer
HOTAIR,Liver carcinoma
HOTAIR,cervical cancer
HOXA1,Autistic Disorder
HOXA1,Congenital Heart Defects
HOXA1,Cranioschisis
HOXA1,Craniofacial Abnormalities
HOXA1,Congenital neurologic anomalies
HOXA1,Athabaskan brainstem dysgenesis
HOXA1,Bosley-Salih-Alorainy Syndrome
HOXA10,Adenocarcinoma
HOXA10,Endometrial Neoplasms
HOXA10,"Adenocarcinoma, Basal Cell"
HOXA10,"Adenocarcinoma, Oxyphilic"
HOXA10,"Carcinoma, Cribriform"
HOXA10,"Carcinoma, Granular Cell"
HOXA10,"Adenocarcinoma, Tubular"
HOXA10,Endometrial Carcinoma
HOXA10,Female Urogenital Diseases
HOXA10,Liver carcinoma
HOXA11,Endometrial Neoplasms
HOXA11,Kidney Diseases
HOXA11,"Limb Deformities, Congenital"
HOXA11,Endometrial Carcinoma
HOXA11,Female Urogenital Diseases
HOXA11,Radioulnar Synostosis with Amegakaryocytic Thrombocytopenia
HOXA11,RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA 1
HOXA13,Polydactyly
HOXA13,Female Urogenital Diseases
HOXA13,Hand foot uterus syndrome
HOXA13,"Preaxial deficiency, postaxial polydactyly and hypospadias"
HOXA13,Liver carcinoma
HOXA2,Cleft Palate
HOXA2,Malignant neoplasm of stomach
HOXA2,Stomach Neoplasms
HOXA2,Congenital small ears
HOXA2,Hereditary Diffuse Gastric Cancer
HOXA2,"Microtia, Hearing Impairment, And Cleft Palate"
HOXA3,Malignant neoplasm of breast
HOXA3,Congenital Heart Defects
HOXA3,"Liver Cirrhosis, Experimental"
HOXA3,Craniofacial Abnormalities
HOXA3,Lymphatic Abnormalities
HOXA4,Malignant neoplasm of breast
HOXA5,Diaphragmatic Hernia
HOXA5,Mouth Neoplasms
HOXA5,Malignant neoplasm of mouth
HOXA5,Squamous cell carcinoma of the head and neck
HOXA9,Malignant neoplasm of urinary bladder
HOXA9,Bladder Neoplasm
HOXA9,"Leukemia, Myelocytic, Acute"
HOXA9,melanoma
HOXA9,"Acute Myeloid Leukemia, M1"
HOXA9,"Neoplasm Recurrence, Local"
HOXA9,Acute Myeloid Leukemia (AML-M2)
HOXB1,Cranioschisis
HOXB1,Craniofacial Abnormalities
HOXB1,Congenital neurologic anomalies
HOXB1,"Facial paresis, hereditary, congenital"
HOXB1,"FACIAL PARESIS, HEREDITARY CONGENITAL, 3"
HOXB13,Malignant neoplasm of breast
HOXB13,melanoma
HOXB13,Neoplasm Invasiveness
HOXB13,Prostatic Neoplasms
HOXB13,Malignant neoplasm of prostate
HOXB13,Breast Carcinoma
HOXB13,"Mammary Neoplasms, Human"
HOXB13,Mammary Neoplasms
HOXB13,"Prostate Cancer, Hereditary, 9"
HOXB13,"Prostate cancer, familial"
HOXB13,"Mammary Carcinoma, Human"
HOXB13,"PROSTATE CANCER, HEREDITARY, 1"
HOXB3,Diaphragmatic Hernia
HOXB5,Obesity
HOXB8,Obsessive-Compulsive Disorder
HOXB8,Trichotillomania
HOXB9,Malignant neoplasm of breast
HOXB9,Prostatic Neoplasms
HOXB9,Uterine Neoplasms
HOXB9,Uterine Cancer
HOXB9,Malignant neoplasm of prostate
HOXB9,Breast Carcinoma
HOXB9,ovarian neoplasm
HOXB9,Malignant neoplasm of ovary
HOXB9,"Mammary Neoplasms, Human"
HOXB9,Mammary Neoplasms
HOXB9,Acute erythroleukemia
HOXB9,Acute erythroleukemia - M6a subtype
HOXB9,Acute myeloid leukemia FAB-M6
HOXB9,Acute erythroleukemia - M6b subtype
HOXB9,"Mammary Carcinoma, Human"
HOXC13,"Ectodermal Dysplasia, Pure Hair-Nail Type"
HOXC13,"ECTODERMAL DYSPLASIA 9, HAIR/NAIL TYPE"
HOXC9,Colorectal Carcinoma
HOXD1,Colorectal Carcinoma
HOXD1,Colorectal Neoplasms
HOXD1,Hyperalgesia
HOXD1,Pain
HOXD1,"Pain, Burning"
HOXD1,Ache
HOXD1,Radiating pain
HOXD1,Allodynia
HOXD1,"Pain, Splitting"
HOXD1,"Pain, Crushing"
HOXD1,"Hyperalgesia, Primary"
HOXD1,"Hyperalgesia, Secondary"
HOXD1,Tactile Allodynia
HOXD1,"Hyperalgesia, Thermal"
HOXD1,"Pain, Migratory"
HOXD1,"Suffering, Physical"
HOXD1,ovarian neoplasm
HOXD1,Malignant neoplasm of ovary
HOXD1,Mechanical Allodynia
HOXD10,Rheumatoid Arthritis
HOXD10,Charcot-Marie-Tooth Disease
HOXD10,Flatfoot
HOXD10,Mouth Neoplasms
HOXD10,Talipes Calcaneovalgus
HOXD10,Malignant neoplasm of mouth
HOXD10,Roussy-Levy Syndrome (disorder)
HOXD10,Vertical Talus
HOXD10,"Charcot-Marie-Tooth Disease, Type Ia (disorder)"
HOXD10,"Charcot-Marie-Tooth Disease, Type Ib"
HOXD10,Hereditary Motor and Sensory-Neuropathy Type II
HOXD10,"Lower Extremity Deformities, Congenital"
HOXD10,Hereditary Motor and Sensory Neuropathy Type I
HOXD10,Squamous cell carcinoma of the head and neck
HOXD10,"Congenital vertical talus, bilateral"
HOXD11,Rheumatoid Arthritis
HOXD11,Autistic Disorder
HOXD11,"Bone Diseases, Developmental"
HOXD11,Malignant neoplasm of breast
HOXD11,Male infertility
HOXD11,Kidney Diseases
HOXD11,Mouth Neoplasms
HOXD11,Malignant neoplasm of mouth
HOXD11,"Limb Deformities, Congenital"
HOXD11,Breast Carcinoma
HOXD11,"Subfertility, Male"
HOXD11,Male sterility
HOXD11,ovarian neoplasm
HOXD11,Malignant neoplasm of ovary
HOXD11,Squamous cell carcinoma of the head and neck
HOXD11,"Mammary Neoplasms, Human"
HOXD11,Mammary Neoplasms
HOXD11,"Mammary Carcinoma, Human"
HOXD12,melanoma
HOXD12,"Limb Deformities, Congenital"
HOXD13,Anemia
HOXD13,Rheumatoid Arthritis
HOXD13,Lymphopenia
HOXD13,Neutropenia
HOXD13,Syndactyly
HOXD13,Polydactyly
HOXD13,"Limb Deformities, Congenital"
HOXD13,"BRACHYDACTYLY, TYPE D"
HOXD13,VATER Association
HOXD13,Brachydactyly syndrome type E
HOXD13,Polysyndactyly
HOXD13,VACTERL Association
HOXD13,BRACHYDACTYLY-SYNDACTYLY SYNDROME
HOXD13,"Syndactyly, type v"
HOXD13,"BRACHYDACTYLY, TYPE E1"
HOXD13,"Syndactyly, type 2"
HOXD13,VATER/VACTERL ASSOCIATION
HOXD13,BRACHYDACTYLY-SYNDACTYLY-OLIGODACTYLY SYNDROME
HOXD3,Prostatic Neoplasms
HOXD3,Malignant neoplasm of prostate
HOXD4,Childhood Acute Lymphoblastic Leukemia
HOXD4,L2 Acute Lymphoblastic Leukemia
HOXD4,Precursor Cell Lymphoblastic Leukemia Lymphoma
HOXD9,Mucinous Adenocarcinoma
HOXD9,Colorectal Carcinoma
HOXD9,Colorectal Neoplasms
HOXD9,ovarian neoplasm
HOXD9,Malignant neoplasm of ovary
HOXD9,Liver carcinoma
HP,"Affective Disorders, Psychotic"
HP,Anemia
HP,"Anemia, Sickle Cell"
HP,Arthritis
HP,Atherosclerosis
HP,Autoimmune Diseases
HP,Malignant neoplasm of breast
HP,Cardiovascular Diseases
HP,Mental Depression
HP,Depressive disorder
HP,"Diabetes Mellitus, Insulin-Dependent"
HP,"Diabetes Mellitus, Non-Insulin-Dependent"
HP,Diabetic Angiopathies
HP,Drug toxicity
HP,Food Poisoning
HP,"Genital Neoplasms, Female"
HP,Hemochromatosis
HP,Hemolysis (disorder)
HP,Hepatitis B
HP,HIV Infections
HP,Hypersensitivity
HP,Hypertensive disease
HP,"Kidney Failure, Acute"
HP,leukemia
HP,Malaria
HP,"Microangiopathy, Diabetic"
HP,Myocardial Infarction
HP,Retinal Detachment
HP,Schizophrenia
HP,Tuberculosis
HP,Unipolar Depression
HP,Adverse reaction to drug
HP,Pasteurellaceae Infections
HP,Polyarthritis
HP,"Diabetes, Autoimmune"
HP,Intravascular hemolysis
HP,Dyslipidemias
HP,Extravascular Hemolysis
HP,Retinal Pigment Epithelial Detachment
HP,Transient hypertension of pregnancy
HP,Complications of Diabetes Mellitus
HP,Brittle diabetes
HP,Hereditary hemochromatosis
HP,"Hepatitis B, Chronic"
HP,"Hepatitis C, Chronic"
HP,Mood Disorders
HP,Dyslipoproteinemias
HP,Breast Carcinoma
HP,Foodborne Disease
HP,Pregnancy associated hypertension
HP,"Mammary Neoplasms, Human"
HP,Major Depressive Disorder
HP,Mammary Neoplasms
HP,Allergic Reaction
HP,Atherogenesis
HP,Acute Kidney Insufficiency
HP,Acute kidney injury
HP,ANHAPTOGLOBINEMIA
HP,"Diabetes Mellitus, Ketosis-Prone"
HP,HIV Coinfection
HP,"Diabetes Mellitus, Sudden-Onset"
HP,"Mammary Carcinoma, Human"
HP1BP3,"Depression, Postpartum"
HPCA,"DYSTONIA 2, TORSION, AUTOSOMAL RECESSIVE (disorder)"
HPCAL1,"Liver Cirrhosis, Experimental"
HPD,"Hepatitis, Toxic"
HPD,Tyrosinemias
HPD,Tyrosine Transaminase Deficiency Disease
HPD,"Tyrosinemia, Type I"
HPD,"Tyrosinemia, Type III"
HPD,Drug-Induced Liver Disease
